rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
5929,ethan,vernon,45,wentworth avenue,,pampoolah,3223,,02 62311039,6123929,19,09,1948,5929
5930,dylan,hay,78,maltby circuit,,noble park,2021,vic,02 79449089,9562036,17,03,1954,5930
5931,anna,tapp,528,macadam street,,casino,7054,vic,08 06506662,2713942,18,05,1935,5931
5932,harrison,schmidt,29,lightfoot crescent,,montmorency,3184,act,03 95209855,3719072,10,02,1937,5932
5933,alicia,coles,22,castlereagh crescent,blackwattle farm,lara,2550,nsw,04 39993345,8358490,17,06,1945,5933
5934,teileah,dobie,10,freda bennett circuit,,port lincoln,5260,wa,04 47264601,6893040,27,01,1974,5934
5935,ciaran,payne,603,capella crescent,,broadwater,3012,nsw,04 82153386,3307258,15,03,1936,5935
5936,ellouise,lewincamp,69,wolfe place,villa 17 henry kendall bayside,wilson,2261,vic,,6769078,25,03,1970,5936
5937,annalise,purcell,545,macarthur avenue,kotti doon,forest lake,4118,,07 98964598,1083906,30,11,1997,5937
5938,layla,klein,15,watterson place,,eagle vale,4861,qld,07 57459633,6459935,25,06,1960,5938
5939,joshua,suckling,14,melba street,,murtoa,5074,nsw,04 84972145,2321747,30,04,1992,5939
5940,lachlan,saunders,11,coningham street,the willows,langwarrin,4165,vic,03 35506883,5259297,19,05,1937,5940
5941,zac,barnes,10,parkhill street,,ruse,2615,qld,08 28699795,9596114,27,02,1901,5941
5942,luke,grant,368,brent place,,willoughby,2259,nsw,07 06372386,2903528,28,06,1977,5942
5943,barkly,kamenetsky,44,earle place,,howatharra,4059,nsw,03 15835819,5232632,01,07,1971,5943
5944,troy,roach,69,,haddon park,bentleigh east,2480,tas,07 66713316,3286272,21,11,1926,5944
5945,jett,ngalmi,21,ellenborough street,,greenwood,2228,nsw,03 66952306,6378422,02,12,1915,5945
5946,shantal,young,421,reibey place,,dover gardens,2217,wa,02 38310694,1210752,07,01,1995,5946
5947,anthea,woodroffe,23,pierces creek street,tauton too,coromandel valley,7006,nsw,03 57370408,5892814,05,02,1912,5947
5948,ebony,pistiolas,21,george street,,amaroo,6220,vic,03 81461816,4445999,14,04,1999,5948
5949,shandril,bormann,66,blowering street,,stratford,2560,qld,08 05328886,6239332,27,09,1945,5949
5950,thomas,antic,9,anzac park,,bentleigh east,2133,nsw,,5498223,23,02,1997,5950
5951,kane,coad,7,a'beckett street,,evanston park,2199,wa,02 54050522,6863316,20,04,1923,5951
5952,jessie,marous,14,weddin circuit,,armadale,6018,wa,03 83904367,1008986,19,03,1985,5952
5953,kirra,daniel,36,beazley crescent,,moresby,2548,qld,04 30183513,1095229,20,09,1956,5953
5954,rhys,clarke,38,batchelor street,,bridgewater on loddon,2250,sa,02 00581788,6699232,02,04,1915,5954
5955,chelsea,o'connor,16,southern close,hillcrest,runaway bay,4405,wa,08 00629025,6957165,29,10,1909,5955
5956,luca,gibbs,6,burdekin street,noosaville homemaker centre,narre warren,3550,nsw,08 94347266,4612860,17,01,1943,5956
5957,sidonie,young,18,o'connell street,vernwood,sale,2765,nt,04 11151408,6827889,,,,5957
5958,elly,stamp,112,weddin circuit,,dalby,3174,,07 34600173,9473567,22,08,1927,5958
5959,isaac,trenwith,60,marlock street,,southbank,6076,nsw,02 81233097,7616378,18,11,1921,5959
5960,alexandra,mitchell,130,merriman crescent,pacific palms,yattalunga,4109,vic,08 85511627,4129767,28,08,1982,5960
5961,hayley,jones,26,ebeling court,central specialist clinic,malvern east,3071,wa,07 79932259,7028360,,,,5961
5962,angie,mcdonald,5,krefft street,,newtown,3125,wa,07 49984799,7507440,07,11,1981,5962
5963,jaiden,long,12,kanangra place,town & country,west perth,4051,nsw,04 67446191,5757877,08,04,1931,5963
5964,lily,gee,7,garrad court,denolly,little bay,2628,,02 91582668,5053148,,,,5964
5965,ryan,dare,38,marr street,,chatswood,3284,sa,04 42086246,1240842,14,07,1909,5965
5966,hamish,kakkoufas,9,traynor court,,metung,2580,act,08 14605517,5512619,27,12,1921,5966
5967,ashleigh,bigwood,36,hotham crescent,,canberra city,3064,sa,04 75798897,2347137,07,07,1954,5967
5968,kaleb,williams,9,atherton street,college road,broulee,2516,nsw,07 96741564,5768637,01,08,1983,5968
5969,nicholas,altamura,58,noala street,flr 5 john flynn medical centre,ocean grove,3675,vic,07 80503508,8658499,16,04,1962,5969
5970,noah,charles,48,duffy street,,morley,7018,,07 69559913,4352384,26,05,1918,5970
5971,luka,bissett,15,groom street,,long jetty,3072,nsw,02 71906941,5133750,03,04,1914,5971
5972,benjamin,dunstan,8,black street,,blacktown,3175,qld,02 78865813,7911706,26,12,1931,5972
5973,jordan,fekete,1,elizabeth crescent,,labrador,6051,vic,03 81802441,5486367,11,11,1934,5973
5974,callum,bicanin,23,gordon close,flr 2,illawong,5088,nsw,04 79724759,8880612,28,10,1922,5974
5975,ebony,marin,10,spalding street,,caulfield,4680,qld,07 95663667,7479517,18,10,1940,5975
5976,jack,peisley,7,arabana street,,bundaberg,7030,nsw,03 11571752,6927992,03,06,1989,5976
5977,tristan,robinson,9,gould street,brookvale,alexandria,2425,vic,07 37945113,5291982,07,12,1985,5977
5978,matthew,gibbons,27,goyder street,,mill park,3222,tas,03 53173141,4085637,14,08,1902,5978
5979,lachlan,munro,13,millpost close,cardinia vet centre,walcha,4054,vic,03 56443943,1972263,27,11,1959,5979
5980,petreece,mcghie,23,egerton close,,port macquarie,3167,vic,08 78514976,8678548,18,10,1929,5980
5981,harrison,liakos,527,barr-smith avenue,,capalaba,2223,qld,08 02097119,9081332,15,08,1929,5981
5982,riley,gardam,465,newlop street,,maroubra,2130,wa,02 64813409,7051941,10,09,1953,5982
5983,jai,robertson,1,caley crescent,,coffs harbour,2210,vic,07 61677933,3249161,23,06,1982,5983
5984,jake,hinks,10,paul coe crescent,bundoora park,brighton,2068,vic,02 78273507,5860887,16,09,1933,5984
5985,alex,beauchamp,4,neumayer street,,st marys,5159,tas,03 00527822,1005647,19,06,1979,5985
5986,nikki,shepherd,1,davenport street,,duncraig,3043,qld,02 28764657,5387742,19,12,1950,5986
5987,jasmine,green,23,veale street,,belgian gardens,3148,,02 82529793,2376250,29,01,1900,5987
5988,lauren,tevelein,12,middleton circuit,livingstone gully,bondoola,2148,nsw,04 49664455,3817402,12,07,1908,5988
5989,kelsye,richardson,129,deamer crescent,,castlemaine,2106,vic,04 67027483,4442451,01,06,1928,5989
5990,kobe,earl,8,deloraine street,hse 558,horsham,3939,qld,02 76849576,6557248,31,10,1976,5990
5991,grace,jose,41,euree street,,north perth,5153,wa,07 29225396,6434947,05,03,1913,5991
5992,jairus,johnson,1,coombe street,cobaki broadwater village,byron bay,2519,wa,02 76365197,5112360,28,03,1936,5992
5993,harrison,liu,61,dryandra street,strathmore,glynde,3820,qld,,8875375,,,,5993
5994,reeve,szuromi,36,moncrieff street,,newnham,2026,tas,,1317987,04,12,1932,5994
5995,eva,visser,159,dalley crescent,,elanora heights,4718,,02 16120916,2523223,24,12,1974,5995
5996,naomi,pearson,19,raphael close,flt 10,condell park,3204,qld,03 26111612,4293542,25,02,1946,5996
5997,luke,wilson,9,shout place,rumbalara,queanbeyan,5093,qld,04 80596887,3970286,20,07,1942,5997
5998,emiily,lithgow,39,balfour crescent,wootoona,acacia ridge,4405,sa,04 35023604,9528842,12,08,1925,5998
5999,jonathon,bennett,26,eagle circuit,,guerilla bay,812,qld,,1021757,14,10,1964,5999
6000,emiily,beck,20,bunbury street,caleula springs,bonny hills,6107,,02 29304181,8245153,20,10,1931,6000
6001,joshua,sharp,20,,,campbelltown,3194,nsw,03 19988611,4337988,05,07,1915,6001
6002,jenna,fowler,102,tarrant crescent,,hamilton,2099,,03 76024990,5972052,31,07,1955,6002
6003,amber,calvert,6,ballumbir street,,nar nar goon,3206,,04 97257170,7032520,27,10,1931,6003
6004,thomas,underwood,16,captain cook crescent,huntleigh,croydon park,2750,nsw,,1350589,20,10,1959,6004
6005,bayley,jolley,481,shepherd street,wollongong lesuire resort,telopea,2620,nsw,04 91389478,2736025,05,10,1981,6005
6006,nicole,cieslinksi,125,blanche place,,macknade,6111,nt,02 45001337,6689423,16,06,1952,6006
6007,jayden,mccarthy,5,riddle place,,mooroopna,7052,nsw,02 00271518,8525944,03,12,1912,6007
6008,charli,price,28,kavel street,,coffs harbour,2141,nsw,04 81562195,5618245,26,10,1943,6008
6009,jessica,valakos,44,kitchener street,,homebush,4510,nsw,03 44256947,3577251,25,12,1926,6009
6010,tiana,terry,24,florentine circuit,pejap,epping,0,,02 75263377,1088922,20,01,1905,6010
6011,james,hueppauff,43,kavel street,,meringandan,2440,nsw,07 34406511,1772460,21,04,1966,6011
6012,charlotte,hannam,328,kennedy street,gillamagong,eaglehawk,3044,tas,07 78882500,5995825,22,01,1936,6012
6013,matthew,hobby,12,,,newlands arm,3186,qld,08 77556138,8435197,26,10,1939,6013
6014,ellen,hutchins,122,wattle street,,halls head,4650,wa,03 99148304,2287505,,,,6014
6015,joseph,woolf,5,wambool street,,west pennant hills,5082,vic,08 16658770,4031248,11,10,1901,6015
6016,james,gray,120,cataract street,,essendon,6104,act,02 92204030,1295671,06,10,1960,6016
6017,connor,thompson,3,dry street,,st ives,3040,nsw,,2644041,02,10,1999,6017
6018,carla,lamont,20,tanner place,,dysart,2222,,03 10642042,2437351,26,03,1942,6018
6019,eleanor,reichelt,45,lowanna street,,booker bay,5044,vic,08 39905336,7136083,21,08,1973,6019
6020,justin,dempsey,182,pullen street,cobbedah,toongabbie,2336,nsw,03 44299403,6844197,26,07,1986,6020
6021,abii,danylko,10,akhurst grove,millah murrah angus stud goonamurrah,bossley park,2343,vic,08 57215214,7912960,02,05,1906,6021
6022,phoebe,childs,61,dooring street,,lawnton,5107,nsw,04 59959627,3508534,,,,6022
6023,charlotte,webb,19,narran street,karinya,melville,4820,qld,08 04668584,2730574,10,09,1952,6023
6024,holly,pelizzari,8,franklin street,,glen alpine,2770,qld,02 63189595,6069327,16,12,1940,6024
6025,jai,heaps,49,roughsey place,anawah,cromer,6100,,03 85526035,3097962,30,07,1964,6025
6026,jarrod,james,53,namatjira drive,noosa hospital,tascott,3015,sa,04 97673876,9196522,26,07,1928,6026
6027,robert,williams,5,light street,minerve,frankston,2905,nsw,03 67693744,1702458,27,09,1932,6027
6028,,kloska,1,garsia street,malabar,torrens park,4107,vic,,9518259,10,01,1960,6028
6029,ethan,rainbird,4,edmondson street,goodwin retrmnt vlge,glenside,6020,wa,04 30931896,6366442,30,04,1963,6029
6030,elizabeth,welke,24,maclachlan street,navan park,victoria park,2475,vic,08 43902811,9257890,07,11,1962,6030
6031,,nguyen,210,ellerston avenue,,ryde,4109,sa,08 21487919,9578484,19,08,1982,6031
6032,reuben,harness,1,rosenthal street,,birdwood,830,nt,04 42700240,7662007,04,07,1910,6032
6033,cassandra,robertson,20,,tobruk house,bronte,3152,sa,08 91149546,1298808,25,06,1924,6033
6034,ella,kilpatrick,4,wallaby place,,latrobe,4161,vic,02 12887318,4020994,29,10,1917,6034
6035,michael,woods,10,moroney street,luskin court,castle hill,5071,nsw,04 55801318,6869310,14,01,1925,6035
6036,deakyn,kollosche,13,antill street,horsham plaza shopping centre,killara,4812,qld,04 56875187,2290139,,,,6036
6037,shannon,caught,64,greenvale street,,richmond,4873,wa,04 09051225,2141245,14,08,1926,6037
6038,noah,morgan,21,parker street,,booval,4501,,08 72668794,5808680,09,08,1978,6038
6039,lachlan,mcpherson,52,glossop crescent,tibooburra,mylor,3952,qld,04 00688940,1887668,02,06,1966,6039
6040,erin,octoman,15,seaborn place,,wynnum,5012,nsw,02 18691352,1417416,30,01,1930,6040
6041,molly,selth,99,yamba drive,,busselton west,4000,qld,08 94782852,4866172,14,02,1908,6041
6042,magnus,clark,34,boulton close,,newborough,3107,,07 54264620,7435340,19,03,1904,6042
6043,jayde,munzer,14,carlile street,,henley brook,4350,nsw,04 91139681,1194552,04,11,1947,6043
6044,bradley,brightwell,1,maynard street,,ingleburn,5073,sa,08 22612154,3074469,02,11,1907,6044
6045,tommy,catt,13,ellerston avenue,,bayswater north,4170,vic,07 57963684,9437337,15,04,1915,6045
6046,michael,nguyen,4,murray crescent,,culburra,6101,wa,07 87011370,6019921,14,09,1979,6046
6047,joel,mcdonald,5,harcourt street,swan cottage homes,joondalup,2024,nsw,08 28227772,8080124,05,02,1923,6047
6048,jesse,anderson,17,hooper crescent,blue shadows,belmont,3087,nsw,07 12505516,3407217,17,10,1972,6048
6049,joshua,reilly,16,gibbons street,trelawney,miami,3030,act,07 41914129,9470779,02,04,1929,6049
6050,benedict,lee,9,kingsford smith drive,norma,wangaratta,2262,nsw,07 04720914,8415590,31,12,1968,6050
6051,samuel,reval,21,helemon street,,warrnambool,3585,qld,07 23330380,3251774,21,01,1975,6051
6052,blake,munro,593,waterman place,,dianella,2791,qld,03 39526476,2158487,26,01,1908,6052
6053,marley,beinke,8,investigator street,,hillsdale,2795,wa,04 32516200,8075797,,,,6053
6054,caleb,grinham,101,knox street,,merrylands,4217,,08 48780996,7146771,21,02,1932,6054
6055,kathleen,cole,274,rumbelow court,,tamworth,3186,nsw,04 32567588,5020594,10,06,1904,6055
6056,connor,montgomerie,58,rapanea street,servante villa rm,rivervale,5082,qld,07 02589584,2660575,09,02,1957,6056
6057,ellorah,levinson,100,wettenhall circuit,,sydney,2204,,02 68284602,7349271,10,02,1986,6057
6058,alex,fimersall,59,healy place,,lithgow,5007,nsw,07 49467421,1501568,20,12,1963,6058
6059,campbell,sparshott,84,churchill way,,georges hall,4217,nsw,07 92340393,3365265,07,12,1991,6059
6060,lynton,tsiknis,8,willcock place,,flagstaff hill,3192,vic,02 42554437,9099350,22,10,1981,6060
6061,ewan,bastion,7,dines place,,miranda,3163,nsw,08 37949031,9983231,11,06,1942,6061
6062,matthew,o'mahony,33,britten-jones drive,natoma downs,carrara,2155,vic,07 22438277,6578569,,,,6062
6063,samantha,panetta,18,finniss crescent,,tenterden,2027,wa,02 36702205,9342044,19,09,1915,6063
6064,matthew,walters,16,mccubbin street,,neutral bay,4871,qld,03 18215712,2827811,11,06,1984,6064
6065,talan,hall,10,kambalda crescent,,grafton,3124,qld,02 80672052,2132212,07,09,1953,6065
6066,sophie,bailey,26,barron street,alice house,wyoming,3913,vic,03 92049408,8736873,26,11,1967,6066
6067,emiily,gupta,6,tyson street,girrahween homestead,runcorn,2430,qld,03 00100463,3325539,11,04,1953,6067
6068,adam,cant,19,wentworth avenue,,elizabeth grove,6102,nsw,07 15416855,7468461,,,,6068
6069,jett,strong,58,mackaness place,bevin,dandaloo,2200,vic,02 71343240,2303268,19,03,1955,6069
6070,judah,draper,27,dumas street,,south yarra,2176,tas,04 98573504,4239611,09,12,1936,6070
6071,liam,woodcroft,2,sherwood circuit,,petersham,6028,nsw,08 67097838,9149910,30,04,1919,6071
6072,ryan,trumble,56,britten-jones drive,koiyong,eidsvold,2072,nsw,07 47131335,3548056,14,05,1972,6072
6073,scott,flower,14,belah street,north port,rockville,2026,nsw,08 72942424,4556523,02,02,1948,6073
6074,,mitchell,12,captain cook crescent,,narwee,2558,qld,08 42508337,8653768,05,03,1955,6074
6075,lachlan,luxton,4,blackbutt street,,springfield,3047,sa,03 79479192,6661945,27,06,1970,6075
6076,chloe,gibson,9,batchelor street,,bexley,3150,vic,07 86902395,4662693,29,10,1938,6076
6077,jake,mckay,3,sturt avenue,,blairgowrie,2477,nsw,04 41668261,8311526,02,04,1910,6077
6078,tahlia,coffey,47,stuart street,,sunshine,4814,nsw,03 85317504,1262536,18,03,1945,6078
6079,bridget,crolla,0,serpentine street,,hurstville,3166,nsw,02 81145527,9711882,,,,6079
6080,rachel,linthorne,0,barr-smith avenue,mount norway,launceston south,830,nsw,02 27454261,8983804,12,07,1945,6080
6081,bailey,mann,22,davidson street,,mentone,4217,nsw,03 98977329,2737877,,,,6081
6082,beth,jenkins,3,kulgera street,kentucky,cloverdale,3089,nsw,02 27881472,9883960,23,05,1973,6082
6083,brooklyn,karpany,280,beal place,mater hospital,kingscote,4053,nsw,08 34415384,4286158,14,04,1975,6083
6084,rosie,mendrecki,1995,macdonnell street,parkview,cammeray,7018,wa,02 93676229,8987759,03,04,1955,6084
6085,raquel,gaffne,4,harrington circuit,hamilton gdns,keysborough,2452,tas,04 02157708,7553853,21,01,1946,6085
6086,jory,abrihimzadah,45,macgregor street,,birkdale,2166,,04 78201584,1696219,10,12,1981,6086
6087,christian,cotton,74,climpson place,pineview,como,2034,vic,04 88487589,3042039,23,02,1959,6087
6088,stirling,pithouse,58,mockridge crescent,,sandgate,6019,sa,02 62285572,8022473,18,12,1920,6088
6089,jacob,farrely,113,barak court,,lithgow,2759,nsw,08 51177583,5350902,08,03,1984,6089
6090,lachlan,rowlands,28,savige street,bungawarra,wishart,6012,,04 04541387,8660960,15,07,1917,6090
6091,lani,jones,200,finn street,,wilberforce,5034,nsw,03 18384853,1962105,04,12,1916,6091
6092,erin,martin,91,freda gibson circuit,riverdale,cooinda heights,2089,sa,08 06257690,1708956,03,12,1919,6092
6093,jacqueline,applegate,1,ebden street,,west end,3128,qld,04 44387978,7939611,07,08,1983,6093
6094,taylah,philbey,43,brennan street,,tatura,3340,qld,07 43395709,9525692,03,09,1935,6094
6095,mitchell,clarke,255,belconnen way,,camberwell,3181,vic,07 36149736,9356606,,,,6095
6096,hayley,,12,gabi place,douglas park,toowong,2330,nsw,08 68276978,8797897,13,01,1975,6096
6097,mitchell,feher,9,,,manly,6410,nsw,04 60557719,4992699,03,06,1952,6097
6098,jacob,tindale,29,glossop crescent,pine grove,wodonga,4161,wa,03 18063431,8140262,,,,6098
6099,jarryd,llewellyn,22,magenta square,,lindisfarne,4551,vic,07 41606947,9695220,,,,6099
6100,elli,roberts,6,gelane street,,croydon park,4573,qld,03 07826982,3382407,22,09,1908,6100
6101,,hadley,95,elimatta street,,cabramatta,2333,nsw,03 91841960,8290723,,,,6101
6102,mitchell,hamilton,4,rohan rivett crescent,,maroubra,4030,qld,02 13635739,9088476,09,08,1941,6102
6103,alexandra,walter,5,maribyrnong avenue,,rye,3977,vic,02 94903308,9921833,09,08,1936,6103
6104,courtney,hill,82,shepherd street,,kolan south,6725,qld,04 95338811,9614499,15,12,1952,6104
6105,adam,thompson,111,macrossan crescent,,manilla,3186,,07 37247363,3469651,26,06,1928,6105
6106,tara,malone,2,lambrigg street,,pitt town,2756,qld,07 81518796,2018066,23,10,1912,6106
6107,shelbey,flack,75,hyndes crescent,,lidcombe,3156,qld,04 60808470,9923129,17,11,1915,6107
6108,zebediah,edwards,3,wollaston place,,humpty doo,5085,tas,04 77447589,6421132,17,02,1941,6108
6109,aidyn,micallef,743,blakey close,,lyons,6112,wa,08 83158065,2128493,31,10,1938,6109
6110,tori,castiglione,2,ogilby crescent,woongara,golden square,7010,nsw,08 51507119,3964448,29,02,1960,6110
6111,xanthe,mckenzie,78,rankin street,,andergrove,3130,qld,04 27123526,1786280,07,10,1973,6111
6112,melanie,black,88,westbury circuit,,dickson,4817,vic,02 24689617,1593864,02,01,1978,6112
6113,alexander,beaumont,6,girrahween street,,inala,4157,wa,03 37727632,2332597,,,,6113
6114,kai,lambert,9,mcarthur place,,carrum downs,2152,,08 98515575,9549413,30,01,1929,6114
6115,lukas,murphy,40,challinor crescent,tingari vlge,katandra west,6060,vic,02 29636167,1269061,21,07,1976,6115
6116,jack,hamilton,74,steinfeld court,,kialla,5127,wa,08 97348712,7515631,22,10,1964,6116
6117,joshua,smith,4,fernyhough crescent,amaroo,epping,4124,nsw,02 18616292,2141835,06,05,1920,6117
6118,abby,douglas,17,murdoch street,,eidsvold,2121,vic,04 48991974,8054350,01,11,1947,6118
6119,joshua,huddleston,40,alexander mackie circuit,,goonellabah,5108,nsw,02 16139569,9456136,02,06,1923,6119
6120,kate,voyvodic,6,,,yeppoon,6714,vic,08 25892474,2720842,23,10,1957,6120
6121,zac,scammell,25,benjee place,gundimaian,glendale,4066,nsw,04 28210783,8079010,13,03,1980,6121
6122,matthew,parr,22,chippindall circuit,,tatton,7018,qld,04 95898138,5695318,13,06,1905,6122
6123,joshua,burge,11,jelbart street,,laidley,6027,nsw,02 39334465,3285872,10,10,1904,6123
6124,simone,wilkes,24,hughes crescent,,kialla,3930,vic,,7468906,30,09,1996,6124
6125,caitlin,cutts,137,wagga street,gairnshiel rsd 225,dora creek,2666,qld,03 21027678,2950561,01,12,1983,6125
6126,shelby,siow,5,melba street,,avenell heights,2906,sa,08 49675628,6681202,21,01,1936,6126
6127,izaac,reid,22,dalabon crescent,,midland,6421,nsw,08 52056568,2828657,05,10,1976,6127
6128,alicia,singh,243,mackellar crescent,,leichhardt,3073,,02 59077203,8898096,04,09,1935,6128
6129,amaya,pontifex,79,jemalong street,port 363v,riverside,3227,vic,07 98600459,4063524,01,01,1940,6129
6130,genevieve,brunt,39,woollum street,st arnaud road,belmont,3220,sa,07 17801128,3710635,09,01,1925,6130
6131,mollie,daniels,56,macquarie street,woodbourgh,mosman,3740,qld,04 90836616,5343918,29,07,1940,6131
6132,brandon,brereton,31,jaques place,,,2747,sa,07 89791897,2585959,15,01,1901,6132
6133,,stewart,9,halifax close,hadley homestead,canterbury,4350,vic,03 83761614,9710059,19,10,1923,6133
6134,louise,planquart,44,cawthorn crescent,,north ipswich,3204,qld,08 31555682,7683306,18,12,1986,6134
6135,daniel,cruickshank,7,dwyer street,kirrewur,happy valley,2770,,02 50193710,7291590,01,07,1961,6135
6136,lewis,goss,14,mathieson crescent,the river,albury,2766,wa,02 61101060,2049841,11,07,1932,6136
6137,bayden,hopkins,13,crockett place,balhara park,wanneroo,5522,wa,,1106159,21,05,1984,6137
6138,william,rajkotwala,122,ivo whitton circuit,rotary village,buderim,2070,tas,08 09102179,1409685,28,12,1980,6138
6139,campbell,mundy,13,mcnamara street,raworth cottage medical practice,chermside,2713,vic,08 25561125,9805917,03,12,1956,6139
6140,alexandra,menz,65,ellerston avenue,villa 306,glendenning,4817,,02 99846928,7072826,17,09,1971,6140
6141,ruby,barnes,16,maitland street,mangiri,seaford,2526,qld,03 72529829,8326560,25,06,1930,6141
6142,riley,dodd,17,appel crescent,,ferny hills,3190,sa,08 77895128,5799354,,,,6142
6143,jack,tapp,60,weathers street,,st marys,2500,nsw,04 05949664,1139688,03,02,1924,6143
6144,heath,van oevelen,12,jamieson crescent,,willoughby,2171,wa,07 29609393,2415595,04,08,1950,6144
6145,james,tulk,123,wenholz street,carronshore,cranbourne north,2905,,02 20666834,6079699,02,05,1944,6145
6146,chevonne,johnson,70,black street,,redbank plains,3977,,03 84977624,2325653,26,03,1992,6146
6147,yasmin,boyd,91,o'connell street,,port augusta,830,vic,07 61250015,4667169,18,05,1938,6147
6148,grace,drechsler,10,dexter street,hill view,rosanna,3058,vic,04 94127955,3284681,02,04,1955,6148
6149,indyana,wilden,86,ebden street,,hope valley,3065,nsw,07 42730881,6906488,03,08,1993,6149
6150,connor,risitano,56,heydon crescent,kalyra heights,island beach,3016,nsw,,6242988,,,,6150
6151,erin,opie,6,ferrett circuit,,failford,2069,nsw,08 81568612,9610901,18,10,1906,6151
6152,connor,carruthers,68,jarman place,,thomastown,3207,nsw,03 59352593,2413046,07,02,1905,6152
6153,charlotte,donohoue,194,debenham street,,sunshine north,6163,qld,07 31007395,5910874,31,07,1916,6153
6154,isabelle,smyth,222,derrington crescent,,,5052,nsw,07 84181405,6454575,03,11,1916,6154
6155,richard,mccreanor,2,bowman street,,ashmore,2162,qld,04 71265722,9002014,12,01,1934,6155
6156,alisa,diekman,85,echo place,forest dam,brooklyn park,5038,qld,07 58947759,8066854,25,08,1980,6156
6157,timothy,finlay,64,hinkler street,,edgeworth,2444,wa,04 99776335,5841695,,,,6157
6158,aleisha,,8,,annabah,umina,3146,nsw,04 04997319,2423190,27,09,1983,6158
6159,cameron,danby,18,bainton crescent,locn 1032,kenmore,4075,,07 77029629,5390445,23,05,1905,6159
6160,thomas,zunic,17,must circuit,,mill park,2099,nsw,04 33845267,1865260,20,09,1980,6160
6161,rachel,pollington,0,cooney court,villa 213 henry kendall bayside,sheffield,2147,vic,03 45603383,4099189,22,01,1950,6161
6162,chloe,breen,41,leane street,,glossop,3222,,08 21204165,6919969,28,08,1976,6162
6163,luke,pinson,60,giles street,,north epping,4551,nsw,07 28039522,6293830,12,12,1992,6163
6164,talia,zippel,270,buggy crescent,,endeavour hills,4116,nsw,03 91393602,8014031,,,,6164
6165,ruby,harris,187,ash place,,balwyn north,2586,,,6795970,11,02,1995,6165
6166,joe,aschenbrucker,22,sheehy street,warra-gan,moorooka,2220,wa,02 15836403,2099334,03,12,1953,6166
6167,aaron,breed,2,macintyre place,,fairy meadow,2099,,03 01452468,6727770,18,07,1994,6167
6168,hayden,roberts,14,belconnen way,,morayfield,4610,vic,07 77662701,4709903,06,11,1941,6168
6169,matthew,stephens,287,erwin place,orana grdns,padstow heights,2614,nsw,02 58518810,6279435,28,02,1906,6169
6170,jake,beaglehole,6,dryandra street,,petersham,2680,wa,04 06424714,5965585,22,10,1986,6170
6171,kate,hall,4,dowthwaite street,the entrance,avoca beach,6059,vic,07 62887807,1595082,07,01,1983,6171
6172,chloe,catlin,124,feint street,,bligh park,6010,vic,08 88609432,9043221,16,12,1915,6172
6173,harley,dennis,83,archibald street,,hoppers crossing,6011,sa,07 61836160,3938430,03,05,1984,6173
6174,harry,honner,37,,tricketts arch,glen huntly,6156,,,4960898,04,09,1955,6174
6175,samuel,oliver,64,wurth place,lazy acres,north hobart,4551,vic,02 60025365,8091813,22,11,1900,6175
6176,victoria,millhouse,22,barton highway,,allawah,3124,nsw,08 67397378,6802679,23,12,1922,6176
6177,emiily,watson,64,muntz street,southorpe,west haven,0,vic,04 04337950,3502451,,,,6177
6178,matthew,sheehy,14,fink crescent,,flinders,3196,act,03 39264905,1990382,25,11,1925,6178
6179,,hillman,1,wargi place,,reynella,2540,qld,03 11806936,9360470,25,11,1963,6179
6180,katelin,waterman,2,kelleway avenue,bengalala,carole park,2444,nsw,08 25158808,2877295,,,,6180
6181,oliver,hall,36,carbeen street,,the entrance,4007,,04 64037926,9685827,17,04,1971,6181
6182,diamond,koslowicz,52,birrawa road,willunga,watsonia,4211,,08 02488993,9089611,16,12,1987,6182
6183,tayah,hampton,78,newman morris circuit,,lithgow,6058,nsw,02 24822131,7314079,20,12,1975,6183
6184,mitchell,rose,21,darwinia terrace,langunyah,murray bridge,2540,vic,02 94598397,6232206,,,,6184
6185,rhys,croad,39,maltby circuit,ettalong beach vlge,view bank,3128,vic,08 39697700,9337381,07,03,1987,6185
6186,bianca,pettinger,9,kingsbury street,,the gap,5049,act,03 00127590,9712912,29,08,1958,6186
6187,,huffa,126,kinleyside crescent,b,lauderdale,4812,nsw,03 44750400,2788205,02,04,1982,6187
6188,emiily,winburn,1,namadgi circuit,the stone house (cnr hodges estate),kirrawee,2450,qld,04 24330911,9325905,12,10,1908,6188
6189,nicholas,scott,40,sid barnes crescent,school house,epping,3250,,02 66641325,8025334,,,,6189
6190,richard,herbert,16,chisholm street,,invermay,2145,wa,07 12581785,4571874,18,04,1910,6190
6191,megan,kim,6,hopman place,,aldinga beach,6149,tas,03 91778027,1577871,06,10,1963,6191
6192,luke,henson,60,,,northbridge,3079,wa,04 40087386,8911948,19,09,1906,6192
6193,james,williams,70,,,port macquarie,2530,vic,03 92238920,2470297,12,12,1932,6193
6194,bianca,hughes,3,ainslie avenue,kennedys road,aldgate,3057,vic,,7171834,08,05,1913,6194
6195,braedon,ng,621,prendergast street,henry kendall vlge,helensvale,2046,nsw,08 75556844,8857610,,,,6195
6196,kaitlin,simmons,24,rentoul place,cygnet hostel,bejoording,4373,qld,07 91452513,7658805,27,05,1983,6196
